link,name,plz
8181 Mitterdorf an der Raab,Mitterdorf an der Raab,8181
8181 Sankt Ruprecht an der Raab,Sankt Ruprecht an der Raab,8181
8182 Puch bei Weiz,Puch bei Weiz,8182
8183 Floing,Floing,8183
8124 Übelbach,Übelbach,8124
8141 Premstätten,Premstätten,8141
8142 Wundschuh,Wundschuh,8142
8190 Birkfeld,Birkfeld,8190
8190 Miesenbach bei Birkfeld,Miesenbach bei Birkfeld,8190
8190 Strallegg,Strallegg,8190
8192 Strallegg,Strallegg,8192
8101 Gratkorn,Gratkorn,8101
8102 Semriach,Semriach,8102
8120 Peggau,Peggau,8120
8130 Frohnleiten,Frohnleiten,8130
8160 Naas,Naas,8160
8160 Weiz,Weiz,8160
8192 Strallegg,Strallegg,8192
8190 Birkfeld,Birkfeld,8190
8190 Miesenbach bei Birkfeld,Miesenbach bei Birkfeld,8190
8102 Semriach,Semriach,8102
8120 Peggau,Peggau,8120
8121 Deutschfeistritz,Deutschfeistritz,8121
8124 Übelbach,Übelbach,8124
8132 Pernegg an der Mur,Pernegg an der Mur,8132
8142 Wundschuh,Wundschuh,8142
8152 Geistthal-Södingberg,Geistthal-Södingberg,8152
8191 Birkfeld,Birkfeld,8191
8190 Birkfeld,Birkfeld,8190
8190 Miesenbach bei Birkfeld,Miesenbach bei Birkfeld,8190
8192 Strallegg,Strallegg,8192
8101 Gratkorn,Gratkorn,8101
8111 Gratwein-Straßengel,Gratwein-Straßengel,8111
8113 Stiwoll,Stiwoll,8113
8113 Sankt Bartholomä,Sankt Bartholomä,8113
8113 Sankt Oswald bei Plankenwarth,Sankt Oswald bei Plankenwarth,8113
8121 Deutschfeistritz,Deutschfeistritz,8121
8200 Albersdorf-Prebuch,Albersdorf-Prebuch,8200
8200 Gleisdorf,Gleisdorf,8200
8200 Hofstätten an der Raab,Hofstätten an der Raab,8200
8200 Ludersdorf-Wilfersdorf,Ludersdorf-Wilfersdorf,8200
8200 Nestelbach bei Graz,Nestelbach bei Graz,8200
8200 Eggersdorf bei Graz,Eggersdorf bei Graz,8200
8200 Sinabelkirchen,Sinabelkirchen,8200
8200 Ilztal,Ilztal,8200
8230 Greinbach,Greinbach,8230
8230 Hartberg,Hartberg,8230
8211 Ilztal,Ilztal,8211
8211 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8211
8211 Albersdorf-Prebuch,Albersdorf-Prebuch,8211
8211 Sinabelkirchen,Sinabelkirchen,8211
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8212 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8212
8221 Feistritztal,Feistritztal,8221
8241 Dechantskirchen,Dechantskirchen,8241
8261 Sinabelkirchen,Sinabelkirchen,8261
8271 Bad Waltersdorf,Bad Waltersdorf,8271
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8212 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8212
8212 Feistritztal,Feistritztal,8212
8212 Puch bei Weiz,Puch bei Weiz,8212
8211 Ilztal,Ilztal,8211
8221 Feistritztal,Feistritztal,8221
8223 Stubenberg,Stubenberg,8223
8224 Kaindorf,Kaindorf,8224
8224 Hartl,Hartl,8224
8225 Pöllau,Pöllau,8225
8222 Feistritztal,Feistritztal,8222
8222 Stubenberg,Stubenberg,8222
8222 Hartl,Hartl,8222
8222 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8222
8221 Feistritztal,Feistritztal,8221
8223 Stubenberg,Stubenberg,8223
8224 Kaindorf,Kaindorf,8224
8224 Hartl,Hartl,8224
8225 Pöllau,Pöllau,8225
8225 Pöllauberg,Pöllauberg,8225
8221 Feistritztal,Feistritztal,8221
8223 Stubenberg,Stubenberg,8223
8224 Kaindorf,Kaindorf,8224
8224 Hartl,Hartl,8224
8225 Pöllau,Pöllau,8225
8225 Pöllauberg,Pöllauberg,8225
8211 Ilztal,Ilztal,8211
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8212 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8212
8241 Dechantskirchen,Dechantskirchen,8241
8223 Stubenberg,Stubenberg,8223
8223 Feistritztal,Feistritztal,8223
8223 Floing,Floing,8223
8221 Feistritztal,Feistritztal,8221
8224 Kaindorf,Kaindorf,8224
8224 Hartl,Hartl,8224
8225 Pöllau,Pöllau,8225
8225 Pöllauberg,Pöllauberg,8225
8230 Hartberg,Hartberg,8230
8230 Hartberg Umgebung,Hartberg Umgebung,8230
8224 Kaindorf,Kaindorf,8224
8224 Hartl,Hartl,8224
8224 Feistritztal,Feistritztal,8224
8224 Stubenberg,Stubenberg,8224
8224 Pöllau,Pöllau,8224
8221 Feistritztal,Feistritztal,8221
8223 Stubenberg,Stubenberg,8223
8225 Pöllau,Pöllau,8225
8225 Pöllauberg,Pöllauberg,8225
8234 Rohrbach an der Lafnitz,Rohrbach an der Lafnitz,8234
8225 Pöllauberg,Pöllauberg,8225
8225 Pöllau,Pöllau,8225
8225 Greinbach,Greinbach,8225
8225 Grafendorf bei Hartberg,Grafendorf bei Hartberg,8225
8225 Kaindorf,Kaindorf,8225
8225 Hartberg Umgebung,Hartberg Umgebung,8225
8221 Feistritztal,Feistritztal,8221
8223 Stubenberg,Stubenberg,8223
8224 Kaindorf,Kaindorf,8224
8224 Hartl,Hartl,8224
8230 Hartberg Umgebung,Hartberg Umgebung,8230
8230 Greinbach,Greinbach,8230
8230 Hartberg,Hartberg,8230
8230 Sankt Johann in der Haide,Sankt Johann in der Haide,8230
8230 Lafnitz,Lafnitz,8230
8230 Grafendorf bei Hartberg,Grafendorf bei Hartberg,8230
8230 Pöllau,Pöllau,8230
8232 Grafendorf bei Hartberg,Grafendorf bei Hartberg,8232
8233 Lafnitz,Lafnitz,8233
8234 Rohrbach an der Lafnitz,Rohrbach an der Lafnitz,8234
8232 Grafendorf bei Hartberg,Grafendorf bei Hartberg,8232
8230 Hartberg Umgebung,Hartberg Umgebung,8230
8230 Hartberg,Hartberg,8230
8230 Greinbach,Greinbach,8230
8233 Lafnitz,Lafnitz,8233
8234 Rohrbach an der Lafnitz,Rohrbach an der Lafnitz,8234
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8212 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8212
8221 Feistritztal,Feistritztal,8221
8223 Stubenberg,Stubenberg,8223
8233 Lafnitz,Lafnitz,8233
8233 Rohrbach an der Lafnitz,Rohrbach an der Lafnitz,8233
8233 Grafendorf bei Hartberg,Grafendorf bei Hartberg,8233
8230 Hartberg Umgebung,Hartberg Umgebung,8230
8230 Hartberg,Hartberg,8230
8230 Greinbach,Greinbach,8230
8232 Grafendorf bei Hartberg,Grafendorf bei Hartberg,8232
8234 Rohrbach an der Lafnitz,Rohrbach an der Lafnitz,8234
8223 Stubenberg,Stubenberg,8223
8243 Pinggau,Pinggau,8243
8234 Rohrbach an der Lafnitz,Rohrbach an der Lafnitz,8234
8234 Vorau,Vorau,8234
8234 Grafendorf bei Hartberg,Grafendorf bei Hartberg,8234
8234 Sankt Lorenzen am Wechsel,Sankt Lorenzen am Wechsel,8234
8230 Hartberg Umgebung,Hartberg Umgebung,8230
8230 Hartberg,Hartberg,8230
8230 Greinbach,Greinbach,8230
8232 Grafendorf bei Hartberg,Grafendorf bei Hartberg,8232
8233 Lafnitz,Lafnitz,8233
8224 Hartl,Hartl,8224
8240 Friedberg,Friedberg,8240
8241 Dechantskirchen,Dechantskirchen,8241
8242 Sankt Lorenzen am Wechsel,Sankt Lorenzen am Wechsel,8242
8243 Pinggau,Pinggau,8243
8244 Schäffern,Schäffern,8244
8200 Albersdorf-Prebuch,Albersdorf-Prebuch,8200
8200 Gleisdorf,Gleisdorf,8200
8200 Hofstätten an der Raab,Hofstätten an der Raab,8200
8200 Ludersdorf-Wilfersdorf,Ludersdorf-Wilfersdorf,8200
8230 Greinbach,Greinbach,8230
8241 Dechantskirchen,Dechantskirchen,8241
8241 Rohrbach an der Lafnitz,Rohrbach an der Lafnitz,8241
8240 Friedberg,Friedberg,8240
8242 Sankt Lorenzen am Wechsel,Sankt Lorenzen am Wechsel,8242
8243 Pinggau,Pinggau,8243
8244 Schäffern,Schäffern,8244
8211 Ilztal,Ilztal,8211
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8212 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8212
8221 Feistritztal,Feistritztal,8221
8242 Sankt Lorenzen am Wechsel,Sankt Lorenzen am Wechsel,8242
8240 Friedberg,Friedberg,8240
8241 Dechantskirchen,Dechantskirchen,8241
8243 Pinggau,Pinggau,8243
8244 Schäffern,Schäffern,8244
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8212 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8212
8221 Feistritztal,Feistritztal,8221
8223 Stubenberg,Stubenberg,8223
8224 Kaindorf,Kaindorf,8224
8243 Pinggau,Pinggau,8243
8243 Friedberg,Friedberg,8243
8240 Friedberg,Friedberg,8240
8241 Dechantskirchen,Dechantskirchen,8241
8242 Sankt Lorenzen am Wechsel,Sankt Lorenzen am Wechsel,8242
8244 Schäffern,Schäffern,8244
8223 Stubenberg,Stubenberg,8223
8230 Hartberg Umgebung,Hartberg Umgebung,8230
8230 Greinbach,Greinbach,8230
8230 Hartberg,Hartberg,8230
8244 Schäffern,Schäffern,8244
8244 Zöbern,Zöbern,8244
8240 Friedberg,Friedberg,8240
8241 Dechantskirchen,Dechantskirchen,8241
8242 Sankt Lorenzen am Wechsel,Sankt Lorenzen am Wechsel,8242
8243 Pinggau,Pinggau,8243
8224 Kaindorf,Kaindorf,8224
8224 Hartl,Hartl,8224
8234 Rohrbach an der Lafnitz,Rohrbach an der Lafnitz,8234
8254 Wenigzell,Wenigzell,8254
8250 Vorau,Vorau,8250
8250 Pöllauberg,Pöllauberg,8250
8250 Rohrbach an der Lafnitz,Rohrbach an der Lafnitz,8250
8250 Grafendorf bei Hartberg,Grafendorf bei Hartberg,8250
8252 Waldbach-Mönichwald,Waldbach-Mönichwald,8252
8254 Wenigzell,Wenigzell,8254
8255 Sankt Jakob im Walde,Sankt Jakob im Walde,8255
8200 Albersdorf-Prebuch,Albersdorf-Prebuch,8200
8200 Gleisdorf,Gleisdorf,8200
8200 Hofstätten an der Raab,Hofstätten an der Raab,8200
8251 Sankt Lorenzen am Wechsel,Sankt Lorenzen am Wechsel,8251
8251 Waldbach-Mönichwald,Waldbach-Mönichwald,8251
8251 Vorau,Vorau,8251
8250 Vorau,Vorau,8250
8252 Waldbach-Mönichwald,Waldbach-Mönichwald,8252
8254 Wenigzell,Wenigzell,8254
8255 Sankt Jakob im Walde,Sankt Jakob im Walde,8255
8211 Ilztal,Ilztal,8211
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8212 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8212
8252 Waldbach-Mönichwald,Waldbach-Mönichwald,8252
8252 Vorau,Vorau,8252
8250 Vorau,Vorau,8250
8254 Wenigzell,Wenigzell,8254
8255 Sankt Jakob im Walde,Sankt Jakob im Walde,8255
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8212 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8212
8221 Feistritztal,Feistritztal,8221
8223 Stubenberg,Stubenberg,8223
8224 Hartl,Hartl,8224
8253 Waldbach-Mönichwald,Waldbach-Mönichwald,8253
8253 Vorau,Vorau,8253
8253 Wenigzell,Wenigzell,8253
8250 Vorau,Vorau,8250
8252 Waldbach-Mönichwald,Waldbach-Mönichwald,8252
8254 Wenigzell,Wenigzell,8254
8255 Sankt Jakob im Walde,Sankt Jakob im Walde,8255
8223 Stubenberg,Stubenberg,8223
8230 Hartberg Umgebung,Hartberg Umgebung,8230
8230 Hartberg,Hartberg,8230
8255 Sankt Jakob im Walde,Sankt Jakob im Walde,8255
8250 Vorau,Vorau,8250
8252 Waldbach-Mönichwald,Waldbach-Mönichwald,8252
8254 Wenigzell,Wenigzell,8254
8225 Pöllauberg,Pöllauberg,8225
8225 Pöllau,Pöllau,8225
8265 Großsteinbach,Großsteinbach,8265
8295 Sankt Johann in der Haide,Sankt Johann in der Haide,8295
8250 Rohrbach an der Lafnitz,Rohrbach an der Lafnitz,8250
8250 Pöllauberg,Pöllauberg,8250
8254 Wenigzell,Wenigzell,8254
8254 Vorau,Vorau,8254
8250 Vorau,Vorau,8250
8252 Waldbach-Mönichwald,Waldbach-Mönichwald,8252
8255 Sankt Jakob im Walde,Sankt Jakob im Walde,8255
8224 Kaindorf,Kaindorf,8224
8224 Hartl,Hartl,8224
8234 Rohrbach an der Lafnitz,Rohrbach an der Lafnitz,8234
8240 Friedberg,Friedberg,8240
8241 Dechantskirchen,Dechantskirchen,8241
8261 Sinabelkirchen,Sinabelkirchen,8261
8261 Ilz,Ilz,8261
8261 Gleisdorf,Gleisdorf,8261
8261 Ilztal,Ilztal,8261
8261 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8261
8261 Hofstätten an der Raab,Hofstätten an der Raab,8261
8262 Ilz,Ilz,8262
8263 Großwilfersdorf,Großwilfersdorf,8263
8265 Großsteinbach,Großsteinbach,8265
8211 Ilztal,Ilztal,8211
8262 Ilz,Ilz,8262
8262 Ottendorf an der Rittschein,Ottendorf an der Rittschein,8262
8262 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8262
8262 Sinabelkirchen,Sinabelkirchen,8262
8262 Großwilfersdorf,Großwilfersdorf,8262
8261 Sinabelkirchen,Sinabelkirchen,8261
8263 Großwilfersdorf,Großwilfersdorf,8263
8265 Großsteinbach,Großsteinbach,8265
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8212 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8212
8263 Großwilfersdorf,Großwilfersdorf,8263
8261 Sinabelkirchen,Sinabelkirchen,8261
8262 Ilz,Ilz,8262
8265 Großsteinbach,Großsteinbach,8265
8223 Stubenberg,Stubenberg,8223
8230 Hartberg Umgebung,Hartberg Umgebung,8230
8230 Hartberg,Hartberg,8230
8230 Greinbach,Greinbach,8230
8232 Grafendorf bei Hartberg,Grafendorf bei Hartberg,8232
8233 Lafnitz,Lafnitz,8233
8264 Bad Waltersdorf,Bad Waltersdorf,8264
8264 Großwilfersdorf,Großwilfersdorf,8264
8264 Großsteinbach,Großsteinbach,8264
8261 Sinabelkirchen,Sinabelkirchen,8261
8262 Ilz,Ilz,8262
8263 Großwilfersdorf,Großwilfersdorf,8263
8265 Großsteinbach,Großsteinbach,8265
8224 Hartl,Hartl,8224
8224 Kaindorf,Kaindorf,8224
8234 Rohrbach an der Lafnitz,Rohrbach an der Lafnitz,8234
8265 Großsteinbach,Großsteinbach,8265
8265 Ilz,Ilz,8265
8265 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8265
8265 Hartl,Hartl,8265
8265 Feistritztal,Feistritztal,8265
8261 Sinabelkirchen,Sinabelkirchen,8261
8262 Ilz,Ilz,8262
8263 Großwilfersdorf,Großwilfersdorf,8263
8225 Pöllau,Pöllau,8225
8225 Pöllauberg,Pöllauberg,8225
8271 Bad Waltersdorf,Bad Waltersdorf,8271
8271 Hartl,Hartl,8271
8273 Ebersdorf,Ebersdorf,8273
8274 Buch-St. Magdalena,Buch-St. Magdalena,8274
8211 Ilztal,Ilztal,8211
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8212 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8212
8221 Feistritztal,Feistritztal,8221
8241 Dechantskirchen,Dechantskirchen,8241
8261 Sinabelkirchen,Sinabelkirchen,8261
8272 Hartl,Hartl,8272
8272 Buch-St. Magdalena,Buch-St. Magdalena,8272
8272 Bad Waltersdorf,Bad Waltersdorf,8272
8272 Ebersdorf,Ebersdorf,8272
8271 Bad Waltersdorf,Bad Waltersdorf,8271
8273 Ebersdorf,Ebersdorf,8273
8274 Buch-St. Magdalena,Buch-St. Magdalena,8274
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8212 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8212
8221 Feistritztal,Feistritztal,8221
8273 Ebersdorf,Ebersdorf,8273
8273 Hartl,Hartl,8273
8271 Bad Waltersdorf,Bad Waltersdorf,8271
8274 Buch-St. Magdalena,Buch-St. Magdalena,8274
8223 Stubenberg,Stubenberg,8223
8230 Hartberg Umgebung,Hartberg Umgebung,8230
8230 Greinbach,Greinbach,8230
8230 Hartberg,Hartberg,8230
8232 Grafendorf bei Hartberg,Grafendorf bei Hartberg,8232
8233 Lafnitz,Lafnitz,8233
8280 Fürstenfeld,Fürstenfeld,8280
8280 Loipersdorf bei Fürstenfeld,Loipersdorf bei Fürstenfeld,8280
8280 Söchau,Söchau,8280
8282 Loipersdorf bei Fürstenfeld,Loipersdorf bei Fürstenfeld,8282
8283 Bad Blumau,Bad Blumau,8283
8200 Albersdorf-Prebuch,Albersdorf-Prebuch,8200
8200 Gleisdorf,Gleisdorf,8200
8200 Hofstätten an der Raab,Hofstätten an der Raab,8200
8200 Ludersdorf-Wilfersdorf,Ludersdorf-Wilfersdorf,8200
8230 Greinbach,Greinbach,8230
8274 Buch-St. Magdalena,Buch-St. Magdalena,8274
8274 Rohr bei Hartberg,Rohr bei Hartberg,8274
8274 Hartberg Umgebung,Hartberg Umgebung,8274
8271 Bad Waltersdorf,Bad Waltersdorf,8271
8273 Ebersdorf,Ebersdorf,8273
8224 Hartl,Hartl,8224
8224 Kaindorf,Kaindorf,8224
8234 Rohrbach an der Lafnitz,Rohrbach an der Lafnitz,8234
8240 Friedberg,Friedberg,8240
8241 Dechantskirchen,Dechantskirchen,8241
8283 Bad Blumau,Bad Blumau,8283
8283 Bad Waltersdorf,Bad Waltersdorf,8283
8280 Fürstenfeld,Fürstenfeld,8280
8282 Loipersdorf bei Fürstenfeld,Loipersdorf bei Fürstenfeld,8282
8223 Stubenberg,Stubenberg,8223
8230 Hartberg Umgebung,Hartberg Umgebung,8230
8230 Hartberg,Hartberg,8230
8230 Greinbach,Greinbach,8230
8232 Grafendorf bei Hartberg,Grafendorf bei Hartberg,8232
8233 Lafnitz,Lafnitz,8233
8282 Loipersdorf bei Fürstenfeld,Loipersdorf bei Fürstenfeld,8282
8282 Fürstenfeld,Fürstenfeld,8282
8282 Jennersdorf,Jennersdorf,8282
8280 Fürstenfeld,Fürstenfeld,8280
8283 Bad Blumau,Bad Blumau,8283
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8212 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8212
8221 Feistritztal,Feistritztal,8221
8223 Stubenberg,Stubenberg,8223
8224 Kaindorf,Kaindorf,8224
8291 Burgauberg-Neudauberg,Burgauberg-Neudauberg,8291
8291 Burgau,Burgau,8291
8292 Hackerberg,Hackerberg,8292
8292 Neudau,Neudau,8292
8293 Wörterberg,Wörterberg,8293
8294 Rohr bei Hartberg,Rohr bei Hartberg,8294
8295 Sankt Johann in der Haide,Sankt Johann in der Haide,8295
8211 Ilztal,Ilztal,8211
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8212 Pischelsdorf am Kulm,Pischelsdorf am Kulm,8212
8292 Neudau,Neudau,8292
8292 Hackerberg,Hackerberg,8292
8292 Ollersdorf im Burgenland,Ollersdorf im Burgenland,8292
8292 Burgauberg-Neudauberg,Burgauberg-Neudauberg,8292
8291 Burgauberg-Neudauberg,Burgauberg-Neudauberg,8291
8291 Burgau,Burgau,8291
8293 Wörterberg,Wörterberg,8293
8294 Rohr bei Hartberg,Rohr bei Hartberg,8294
8295 Sankt Johann in der Haide,Sankt Johann in der Haide,8295
8212 Gersdorf an der Feistritz,Gersdorf an der Feistritz,8212
8293 Wörterberg,Wörterberg,8293
8293 Rohr bei Hartberg,Rohr bei Hartberg,8293
8291 Burgauberg-Neudauberg,Burgauberg-Neudauberg,8291
8291 Burgau,Burgau,8291
8292 Hackerberg,Hackerberg,8292
8292 Neudau,Neudau,8292
8294 Rohr bei Hartberg,Rohr bei Hartberg,8294
8295 Sankt Johann in der Haide,Sankt Johann in der Haide,8295
8223 Stubenberg,Stubenberg,8223
8230 Hartberg Umgebung,Hartberg Umgebung,8230
8294 Rohr bei Hartberg,Rohr bei Hartberg,8294
8294 Buch-St. Magdalena,Buch-St. Magdalena,8294
8294 Sankt Johann in der Haide,Sankt Johann in der Haide,8294
8291 Burgauberg-Neudauberg,Burgauberg-Neudauberg,8291
8291 Burgau,Burgau,8291
8292 Hackerberg,Hackerberg,8292
8292 Neudau,Neudau,8292
8293 Wörterberg,Wörterberg,8293
8295 Sankt Johann in der Haide,Sankt Johann in der Haide,8295
8224 Kaindorf,Kaindorf,8224
8295 Sankt Johann in der Haide,Sankt Johann in der Haide,8295
8291 Burgauberg-Neudauberg,Burgauberg-Neudauberg,8291
8291 Burgau,Burgau,8291
8292 Hackerberg,Hackerberg,8292
8292 Neudau,Neudau,8292
8293 Wörterberg,Wörterberg,8293
8294 Rohr bei Hartberg,Rohr bei Hartberg,8294
8225 Pöllauberg,Pöllauberg,8225
8225 Pöllau,Pöllau,8225
8250 Vorau,Vorau,8250
8301 Laßnitzhöhe,Laßnitzhöhe,8301
8301 Hart bei Graz,Hart bei Graz,8301
8301 Eggersdorf bei Graz,Eggersdorf bei Graz,8301
8301 Nestelbach bei Graz,Nestelbach bei Graz,8301
8301 Kainbach bei Graz,Kainbach bei Graz,8301
8302 Nestelbach bei Graz,Nestelbach bei Graz,8302
8311 Markt Hartmannsdorf,Markt Hartmannsdorf,8311
8312 Ottendorf an der Rittschein,Ottendorf an der Rittschein,8312
8321 St. Margarethen an der Raab,St. Margarethen an der Raab,8321
8341 Paldau,Paldau,8341
8302 Nestelbach bei Graz,Nestelbach bei Graz,8302
8302 Gleisdorf,Gleisdorf,8302
8302 Eggersdorf bei Graz,Eggersdorf bei Graz,8302
8302 Empersdorf,Empersdorf,8302
8302 Laßnitzhöhe,Laßnitzhöhe,8302
8302 Sankt Marein bei Graz,Sankt Marein bei Graz,8302
8301 Laßnitzhöhe,Laßnitzhöhe,8301
8312 Ottendorf an der Rittschein,Ottendorf an der Rittschein,8312
8321 St. Margarethen an der Raab,St. Margarethen an der Raab,8321
8322 Eichkögl,Eichkögl,8322
8311 Markt Hartmannsdorf,Markt Hartmannsdorf,8311
8311 St. Margarethen an der Raab,St. Margarethen an der Raab,8311
8311 Eichkögl,Eichkögl,8311
8311 Sinabelkirchen,Sinabelkirchen,8311
8311 Ilz,Ilz,8311
8311 Hofstätten an der Raab,Hofstätten an der Raab,8311
8311 Edelsbach bei Feldbach,Edelsbach bei Feldbach,8311
8312 Ottendorf an der Rittschein,Ottendorf an der Rittschein,8312
8301 Laßnitzhöhe,Laßnitzhöhe,8301
8321 St. Margarethen an der Raab,St. Margarethen an der Raab,8321
8312 Ottendorf an der Rittschein,Ottendorf an der Rittschein,8312
8312 Riegersburg,Riegersburg,8312
8312 Markt Hartmannsdorf,Markt Hartmannsdorf,8312
8311 Markt Hartmannsdorf,Markt Hartmannsdorf,8311
8302 Nestelbach bei Graz,Nestelbach bei Graz,8302
8321 St. Margarethen an der Raab,St. Margarethen an der Raab,8321
8322 Eichkögl,Eichkögl,8322
8323 Sankt Marein bei Graz,Sankt Marein bei Graz,8323
8324 Kirchberg an der Raab,Kirchberg an der Raab,8324
8332 Edelsbach bei Feldbach,Edelsbach bei Feldbach,8332
8313 Riegersburg,Riegersburg,8313
8313 Fehring,Fehring,8313
8311 Markt Hartmannsdorf,Markt Hartmannsdorf,8311
8312 Ottendorf an der Rittschein,Ottendorf an der Rittschein,8312
8323 Sankt Marein bei Graz,Sankt Marein bei Graz,8323
8330 Feldbach,Feldbach,8330
8332 Edelsbach bei Feldbach,Edelsbach bei Feldbach,8332
8333 Riegersburg,Riegersburg,8333
8353 Kapfenstein,Kapfenstein,8353
8383 Sankt Martin an der Raab,Sankt Martin an der Raab,8383
8321 St. Margarethen an der Raab,St. Margarethen an der Raab,8321
8321 Hofstätten an der Raab,Hofstätten an der Raab,8321
8321 Gleisdorf,Gleisdorf,8321
8322 Eichkögl,Eichkögl,8322
8323 Sankt Marein bei Graz,Sankt Marein bei Graz,8323
8324 Kirchberg an der Raab,Kirchberg an der Raab,8324
8301 Laßnitzhöhe,Laßnitzhöhe,8301
8311 Markt Hartmannsdorf,Markt Hartmannsdorf,8311
8312 Ottendorf an der Rittschein,Ottendorf an der Rittschein,8312
8341 Paldau,Paldau,8341
8323 Sankt Marein bei Graz,Sankt Marein bei Graz,8323
8323 Nestelbach bei Graz,Nestelbach bei Graz,8323
8323 St. Margarethen an der Raab,St. Margarethen an der Raab,8323
8323 Kirchberg an der Raab,Kirchberg an der Raab,8323
8321 St. Margarethen an der Raab,St. Margarethen an der Raab,8321
8322 Eichkögl,Eichkögl,8322
8324 Kirchberg an der Raab,Kirchberg an der Raab,8324
8330 Feldbach,Feldbach,8330
8332 Edelsbach bei Feldbach,Edelsbach bei Feldbach,8332
8333 Riegersburg,Riegersburg,8333
8322 Eichkögl,Eichkögl,8322
8322 St. Margarethen an der Raab,St. Margarethen an der Raab,8322
8322 Kirchberg an der Raab,Kirchberg an der Raab,8322
8322 Sankt Marein bei Graz,Sankt Marein bei Graz,8322
8321 St. Margarethen an der Raab,St. Margarethen an der Raab,8321
8323 Sankt Marein bei Graz,Sankt Marein bei Graz,8323
8324 Kirchberg an der Raab,Kirchberg an der Raab,8324
8302 Nestelbach bei Graz,Nestelbach bei Graz,8302
8312 Ottendorf an der Rittschein,Ottendorf an der Rittschein,8312
8332 Edelsbach bei Feldbach,Edelsbach bei Feldbach,8332
8324 Kirchberg an der Raab,Kirchberg an der Raab,8324
8324 Paldau,Paldau,8324
8324 Sankt Stefan im Rosental,Sankt Stefan im Rosental,8324
8324 Sankt Marein bei Graz,Sankt Marein bei Graz,8324
8321 St. Margarethen an der Raab,St. Margarethen an der Raab,8321
8322 Eichkögl,Eichkögl,8322
8323 Sankt Marein bei Graz,Sankt Marein bei Graz,8323
8341 Paldau,Paldau,8341
8342 Gnas,Gnas,8342
8344 Bad Gleichenberg,Bad Gleichenberg,8344
8330 Feldbach,Feldbach,8330
8330 Gnas,Gnas,8330
8330 Edelsbach bei Feldbach,Edelsbach bei Feldbach,8330
8330 Fehring,Fehring,8330
8330 Riegersburg,Riegersburg,8330
8332 Edelsbach bei Feldbach,Edelsbach bei Feldbach,8332
8333 Riegersburg,Riegersburg,8333
8301 Laßnitzhöhe,Laßnitzhöhe,8301
8302 Nestelbach bei Graz,Nestelbach bei Graz,8302
8350 Fehring,Fehring,8350
8332 Edelsbach bei Feldbach,Edelsbach bei Feldbach,8332
8332 Eichkögl,Eichkögl,8332
8332 Kirchberg an der Raab,Kirchberg an der Raab,8332
8332 Feldbach,Feldbach,8332
8330 Feldbach,Feldbach,8330
8333 Riegersburg,Riegersburg,8333
8302 Nestelbach bei Graz,Nestelbach bei Graz,8302
8312 Ottendorf an der Rittschein,Ottendorf an der Rittschein,8312
8321 St. Margarethen an der Raab,St. Margarethen an der Raab,8321
8322 Eichkögl,Eichkögl,8322
8333 Riegersburg,Riegersburg,8333
8333 Feldbach,Feldbach,8333
8333 Fehring,Fehring,8333
8330 Feldbach,Feldbach,8330
8332 Edelsbach bei Feldbach,Edelsbach bei Feldbach,8332
8323 Sankt Marein bei Graz,Sankt Marein bei Graz,8323
8353 Kapfenstein,Kapfenstein,8353
8383 Sankt Martin an der Raab,Sankt Martin an der Raab,8383
8330 Riegersburg,Riegersburg,8330
8330 Edelsbach bei Feldbach,Edelsbach bei Feldbach,8330
8334 Riegersburg,Riegersburg,8334
8334 Feldbach,Feldbach,8334
8330 Feldbach,Feldbach,8330
